"id","title","lat","lng"
61098,"Christ_Church_Greyfriars",51.5158,-0.0991472
61376,"The_Beaver",51.5139,-0.116325
61382,"Ye_Olde_Cheshire_Cheese",51.5144,-0.107306
61847,"Marchioness_disaster",51.5088,-0.0936
61947,"2LO",51.5121,-0.118389
61953,"Grosvenor_Square",51.5114,-0.151389
62193,"Donmar_Warehouse",51.5139,-0.125861
62194,"Prince_Charles_Cinema",51.5114,-0.130278
62207,"Baynard's_Castle",51.5114,-0.1
62218,"London_IMAX",51.505,-0.113611
62231,"London_International_Surrealist_Exhibition",51.5097,-0.141111
62237,"London_Lesbian_and_Gay_Centre",51.52,-0.1038
62427,"Middlesex_Guildhall",51.5004,-0.128139
62457,"UCL_Institute_of_Archaeology",51.525,-0.131667
62644,"Tyburn_Brook",51.5058,-0.1658
62645,"Tyburn_(stream)",51.5136,-0.1486
62898,"Holborn_and_St_Pancras_(UK_Parliament_constituency)",51.535,-0.135
62900,"Islington_South_and_Finsbury_(UK_Parliament_constituency)",51.538,-0.106
62902,"Islington_North_(UK_Parliament_constituency)",51.561,-0.114
62909,"Queen_Elizabeth_Hall",51.5067,-0.116361
62913,"Wigmore_Hall",51.5165,-0.149292
63207,"Holborn_Viaduct_railway_station",51.5162,-0.1036
63356,"Hornsey_Town_Hall",51.5786,-0.122554
63543,"The_Place",51.5272,-0.128611
63587,"London_Contemporary_Dance_School",51.5272,-0.1288
63610,"SIS_Building",51.4873,-0.124323
64419,"St_Dunstan-in-the-West",51.5143,-0.110222
64916,"Bedford_Square",51.5189,-0.130108
64971,"EC_postcode_area",51.523,-0.092
64973,"WC_postcode_area",51.514,-0.12
64974,"Burlington_Arcade",51.509,-0.1403
65107,"Thames_House",51.494,-0.125611
65238,"Domus_Conversorum",51.5149,-0.1111
65280,"Diocese_of_London",51.5138,-0.0986
65438,"City_Racing",51.4828,-0.113889
65863,"Senate_House_(University_of_London)",51.521,-0.1287
65937,"Sloane_Street",51.4967,-0.15844
66037,"PS_Tattershall_Castle",51.5056,-0.1222
66143,"Winfield_House",51.5308,-0.1644
66307,"The_Bartlett",51.5258,-0.132778
66341,"G-A-Y",51.5159,-0.1307
66560,"East_India_Club",51.5072,-0.136353
66945,"Horse_Guards_(building)",51.5047,-0.127222
67286,"Royal_Artillery_Memorial",51.5025,-0.151944
68303,"Peter_Jones_(department_store)",51.4922,-0.159
68311,"Grub_Street",51.5203,-0.0908333
68727,"Carlton_House",51.5064,-0.131842
68784,"Purcell_Room",51.5065,-0.1159
69166,"Cass_Business_School",51.5221,-0.0901944
69356,"Skylon_(tower)",51.5047,-0.118611
69628,"Crimean_War_Memorial",51.5074,-0.132697
69985,"Hillfield_Court",51.5504,-0.16684
70055,"Cuming_Museum",51.4908,-0.097162
549638,"UFO_Club",51.5184,-0.132073
550042,"Speakeasy_Club",51.5167,-0.141389
550824,"Turnmills",51.522,-0.1059
550892,"Kiss_(radio_station)",51.516,-0.13844
551188,"Kennington_Park",51.4842,-0.108889
551277,"Witanhurst",51.5689,-0.152778
551493,"Stratford_Place",51.5149,-0.1493
551522,"Bridewell_Palace",51.5118,-0.105758
551737,"Malet_Street",51.5214,-0.1302
551858,"Choice_FM",51.5101,-0.12929
551951,"Burlington_House",51.5089,-0.139444
552134,"Camden_Market",51.5414,-0.146389
552138,"Chapel_Market",51.5334,-0.10926
552147,"Lower_Marsh_Market",51.5012,-0.11194
552148,"Berwick_Street_Market",51.5131,-0.1345
552284,"Institute_of_Ismaili_Studies",51.526,-0.1354
552528,"Slade_School_of_Fine_Art",51.525,-0.1344
552703,"Parkland_Walk",51.5742,-0.1245
553515,"55_Broadway",51.4994,-0.133611
553567,"Chatham_House",51.5077,-0.136
553732,"Architectural_Association_School_of_Architecture",51.5186,-0.131111
553736,"The_Wenlock_Arms",51.5314,-0.094
553985,"Lord's_tube_station",51.53,-0.169167
554291,"Couper_Collection",51.4809,-0.169031
554689,"Ministry_of_Sound",51.4978,-0.0991667
554867,"The_Clink",51.5071,-0.0919306
555410,"Duke_of_York_Column",51.5063,-0.131806
555888,"Royal_Institution_of_Chartered_Surveyors",51.5008,-0.128056
556129,"Royal_Automobile_Club",51.5062,-0.1349
556353,"Wellington_Arch",51.5025,-0.150833
556466,"National_Hospital_for_Neurology_and_Neurosurgery",51.5222,-0.121944
557023,"London_Transport_Museum",51.5119,-0.121667
557053,"Golden_Boy_of_Pye_Corner",51.5171,-0.10187
557182,"Southbank_Centre",51.5057,-0.11676
557244,"The_Establishment_(club)",51.5139,-0.130556
557263,"Family_Records_Centre",51.5269,-0.1075
557486,"St._James's_Square",51.5072,-0.135299
557602,"St_Giles-without-Cripplegate",51.5187,-0.0940417
557989,"Savage_Club",51.5061,-0.124167
558121,"Grosvenor_House",51.5098,-0.155472
558205,"The_Queen's_Walk",51.4944,-0.123056
558533,"Evelina_Children's_Hospital",51.4981,-0.118333
558575,"Christ_Church_Greyfriars",51.5158,-0.0991472
558853,"The_Beaver",51.5139,-0.116325
558859,"Ye_Olde_Cheshire_Cheese",51.5144,-0.107306
559324,"Marchioness_disaster",51.5088,-0.0936
559424,"2LO",51.5121,-0.118389
559430,"Grosvenor_Square",51.5114,-0.151389
559670,"Donmar_Warehouse",51.5139,-0.125861
559671,"Prince_Charles_Cinema",51.5114,-0.130278
559684,"Baynard's_Castle",51.5114,-0.1
559695,"London_IMAX",51.505,-0.113611
559708,"London_International_Surrealist_Exhibition",51.5097,-0.141111
559714,"London_Lesbian_and_Gay_Centre",51.52,-0.1038
559904,"Middlesex_Guildhall",51.5004,-0.128139
559934,"UCL_Institute_of_Archaeology",51.525,-0.131667
560121,"Tyburn_Brook",51.5058,-0.1658
560122,"Tyburn_(stream)",51.5136,-0.1486
560375,"Holborn_and_St_Pancras_(UK_Parliament_constituency)",51.535,-0.135
560377,"Islington_South_and_Finsbury_(UK_Parliament_constituency)",51.538,-0.106
560379,"Islington_North_(UK_Parliament_constituency)",51.561,-0.114
560386,"Queen_Elizabeth_Hall",51.5067,-0.116361
560390,"Wigmore_Hall",51.5165,-0.149292
560684,"Holborn_Viaduct_railway_station",51.5162,-0.1036
560833,"Hornsey_Town_Hall",51.5786,-0.122554
561020,"The_Place",51.5272,-0.128611
561064,"London_Contemporary_Dance_School",51.5272,-0.1288
561087,"SIS_Building",51.4873,-0.124323
561896,"St_Dunstan-in-the-West",51.5143,-0.110222
562393,"Bedford_Square",51.5189,-0.130108
562448,"EC_postcode_area",51.523,-0.092
562450,"WC_postcode_area",51.514,-0.12
562451,"Burlington_Arcade",51.509,-0.1403
562584,"Thames_House",51.494,-0.125611
562715,"Domus_Conversorum",51.5149,-0.1111
562757,"Diocese_of_London",51.5138,-0.0986
562915,"City_Racing",51.4828,-0.113889
563340,"Senate_House_(University_of_London)",51.521,-0.1287
563414,"Sloane_Street",51.4967,-0.15844
563514,"PS_Tattershall_Castle",51.5056,-0.1222
563620,"Winfield_House",51.5308,-0.1644
563784,"The_Bartlett",51.5258,-0.132778
563818,"G-A-Y",51.5159,-0.1307
564037,"East_India_Club",51.5072,-0.136353
564422,"Horse_Guards_(building)",51.5047,-0.127222
564763,"Royal_Artillery_Memorial",51.5025,-0.151944
565780,"Peter_Jones_(department_store)",51.4922,-0.159
565788,"Grub_Street",51.5203,-0.0908333
566204,"Carlton_House",51.5064,-0.131842
566261,"Purcell_Room",51.5065,-0.1159
566643,"Cass_Business_School",51.5221,-0.0901944
566833,"Skylon_(tower)",51.5047,-0.118611
567105,"Crimean_War_Memorial",51.5074,-0.132697
567462,"Hillfield_Court",51.5504,-0.16684
567532,"Cuming_Museum",51.4908,-0.097162
70841,"Charles_Dickens_Museum",51.5239,-0.116902
70844,"Guildhall_Art_Gallery",51.5155,-0.0914
70854,"Dr._Johnson's_House",51.515,-0.108056
70939,"Handel_House_Museum",51.513,-0.1459
70953,"Hermitage_Rooms",51.5108,-0.117222
70965,"Kenwood_House",51.5713,-0.167606
70992,"London_Planetarium",51.5228,-0.155556
71042,"Florence_Nightingale_Museum",51.5003,-0.1175
71115,"The_End_(club)",51.5167,-0.1254
71277,"Churchill_War_Rooms",51.5021,-0.129028
71370,"Royal_College_of_Defence_Studies",51.4991,-0.151422
71491,"Simpsons_of_Piccadilly",51.5092,-0.1361
71567,"Jewish_Museum_London",51.5369,-0.144444
71734,"Petrie_Museum_of_Egyptian_Archaeology",51.5236,-0.133056
72220,"Fortnum_&_Mason",51.5083,-0.1384
72476,"Bleeding_Heart_Yard",51.5193,-0.10697
73242,"National_Police_Memorial",51.5057,-0.130064
73703,"Cities_of_London_and_Westminster_(UK_Parliament_constituency)",51.51,-0.13
73901,"The_Brain_(club)",51.5108,-0.1319
74195,"Vauxhall_(UK_Parliament_constituency)",51.482,-0.119
74385,"Skipton_House",51.496,-0.10065
74544,"St_George_the_Martyr_Southwark",51.5013,-0.092671
74877,"12_Downing_Street",51.5034,-0.128083
75307,"St_Mary_Aldermanbury",51.5165,-0.0930722
75309,"St_Mary_Aldermary",51.5128,-0.0933333
75371,"Cumberland_Terrace",51.5322,-0.1464
75930,"Upper_Holloway",51.5646,-0.1323
76099,"Royal_Society_of_Medicine",51.5161,-0.1471
76188,"Sion_College",51.5114,-0.106667
76189,"St_Bartholomew's_Hospital",51.5175,-0.100128
76432,"Theatre_Museum",51.5119,-0.121111
76469,"Outer_London_Defence_Ring",51.5,-0.126
78070,"Clockmakers'_Museum",51.5164,-0.0930556
78279,"Rotten_Row",51.5037,-0.166389
78294,"Carlton_House_Terrace",51.5064,-0.131842
78313,"Estorick_Collection_of_Modern_Italian_Art",51.5439,-0.1
78745,"Keats_House",51.5555,-0.167947
78836,"Nine_Elms",51.4818,-0.14437
78930,"Kingsway_Hall",51.5159,-0.1201
78963,"London_Trocadero",51.5103,-0.133889
79172,"Bow_Street_Magistrates'_Court",51.5136,-0.1225
79228,"NESTA",51.5165,-0.108623
79235,"Grant_Museum_of_Zoology_and_Comparative_Anatomy",51.5238,-0.1343
79274,"Queen's_Gallery",51.4998,-0.142409
79709,"Shell_Mex_House",51.5098,-0.12133
79837,"Waterloo_Vase",51.5019,-0.148333
79845,"Vauxhall_Gardens",51.4867,-0.121833
79966,"Ranelagh_Gardens",51.4872,-0.155278
80200,"6_Burlington_Gardens",51.5097,-0.140278
80419,"Wiener_Library",51.5225,-0.145
80543,"Highgate_School",51.5717,-0.1493
80686,"White's",51.5078,-0.14
81224,"Batcave_(club)",51.5134,-0.1326
81661,"British_Library_Sound_Archive",51.5298,-0.1275
81805,"9_Downing_Street",51.5034,-0.127639
82687,"Wellington_Club",51.5017,-0.1625
84148,"Battle_of_Britain_Monument_in_London",51.503,-0.123425
84233,"Trident_Studios",51.5144,-0.1339
84235,"Rutland_House",51.5191,-0.0969458
84298,"India_Office",51.5028,-0.129239
84540,"National_Liberal_Club",51.5063,-0.1237
84876,"Sylvia_Young_Theatre_School",51.5169,-0.1625
85246,"Wellington_Barracks",51.4997,-0.137778
85420,"London_District_(British_Army)",51.5046,-0.1272
85422,"Conway_Hall_Ethical_Society",51.5197,-0.118333
86313,"St_Pancras_Cruising_Club",51.5363,-0.1282
86736,"Liberty_(department_store)",51.5139,-0.1402
86737,"ARTICLE_19",51.5231,-0.108056
86798,"Fabric_(club)",51.5195,-0.102878
86849,"Apple_Boutique",51.5203,-0.156675
87024,"Sea_Life_London_Aquarium",51.5019,-0.118889
87238,"Harringay_Stadium",51.577,-0.0952712
87901,"Scala_(club)",51.5308,-0.1208
87907,"St_Pancras_New_Church",51.5272,-0.130081
87912,"St_Pancras_Old_Church",51.5349,-0.130189
87930,"Rock_Circus",51.5103,-0.134
88439,"Institute_of_Zoology",51.5357,-0.1575
88512,"Albemarle_Club",51.5091,-0.141917
88646,"Albany_(London)",51.5089,-0.138611
88649,"Cumberland_House",51.5058,-0.135278
88671,"Marquee_Club",51.5134,-0.1339
88850,"Sherlock_Holmes_Museum",51.5237,-0.1585
89049,"Euston_Arch",51.5286,-0.133746
89129,"88_Wood_Street",51.5153,-0.095
89264,"Harringay_Arena",51.5763,-0.097697
89421,"Indica_Gallery",51.5074,-0.137737
89693,"London_Lock_Hospital",51.5002,-0.1495
89970,"Fitzroy_Tavern",51.5186,-0.1347
90006,"Savoy_Pier",51.5088,-0.119403
90009,"Bankside_Pier",51.5078,-0.099167
90069,"Francis_Holland_School",51.4917,-0.1539
90233,"Seaford_House",51.4992,-0.151111
90333,"Morley_College",51.498,-0.11019
90390,"Le_Gavroche",51.5108,-0.155
90904,"Hampstead_Ponds",51.563,-0.157
91193,"The_University_Women's_Club",51.5073,-0.1507
91602,"Fitzroy_Square",51.5229,-0.140103
91861,"Rococo_(club)",51.5113,-0.129
91953,"Agar_Town",51.5389,-0.131944
92478,"Exeter_Hall",51.511,-0.121
92486,"Dome_of_Discovery",51.5037,-0.1183
92638,"Metropolitan_Cattle_Market",51.5462,-0.12374
93064,"Brompton_Oratory",51.4972,-0.169722
93483,"Lambeth_Walk",51.4939,-0.11436
93529,"Buxton_Memorial_Fountain",51.4961,-0.124792
93544,"Etcetera_Theatre",51.5406,-0.1444
93966,"Westminster_Chapel",51.4988,-0.1382
93972,"Dover_House",51.5042,-0.126944
94225,"Royal_Agricultural_Hall",51.5356,-0.105688
94311,"Queen_Elizabeth_II_Conference_Centre",51.5005,-0.129
568318,"Charles_Dickens_Museum",51.5239,-0.116902
568321,"Guildhall_Art_Gallery",51.5155,-0.0914
568331,"Dr._Johnson's_House",51.515,-0.108056
568416,"Handel_House_Museum",51.513,-0.1459
568430,"Hermitage_Rooms",51.5108,-0.117222
568442,"Kenwood_House",51.5713,-0.167606
568469,"London_Planetarium",51.5228,-0.155556
568519,"Florence_Nightingale_Museum",51.5003,-0.1175
568592,"The_End_(club)",51.5167,-0.1254
568754,"Churchill_War_Rooms",51.5021,-0.129028
568847,"Royal_College_of_Defence_Studies",51.4991,-0.151422
568968,"Simpsons_of_Piccadilly",51.5092,-0.1361
569044,"Jewish_Museum_London",51.5369,-0.144444
569211,"Petrie_Museum_of_Egyptian_Archaeology",51.5236,-0.133056
569697,"Fortnum_&_Mason",51.5083,-0.1384
569953,"Bleeding_Heart_Yard",51.5193,-0.10697
570719,"National_Police_Memorial",51.5057,-0.130064
571180,"Cities_of_London_and_Westminster_(UK_Parliament_constituency)",51.51,-0.13
571378,"The_Brain_(club)",51.5108,-0.1319
571672,"Vauxhall_(UK_Parliament_constituency)",51.482,-0.119
571862,"Skipton_House",51.496,-0.10065
572021,"St_George_the_Martyr_Southwark",51.5013,-0.092671
572354,"12_Downing_Street",51.5034,-0.128083
572784,"St_Mary_Aldermanbury",51.5165,-0.0930722
572786,"St_Mary_Aldermary",51.5128,-0.0933333
572848,"Cumberland_Terrace",51.5322,-0.1464
573407,"Upper_Holloway",51.5646,-0.1323
573576,"Royal_Society_of_Medicine",51.5161,-0.1471
573665,"Sion_College",51.5114,-0.106667
573666,"St_Bartholomew's_Hospital",51.5175,-0.100128
573909,"Theatre_Museum",51.5119,-0.121111
573946,"Outer_London_Defence_Ring",51.5,-0.126
575547,"Clockmakers'_Museum",51.5164,-0.0930556
575756,"Rotten_Row",51.5037,-0.166389
575771,"Carlton_House_Terrace",51.5064,-0.131842
575790,"Estorick_Collection_of_Modern_Italian_Art",51.5439,-0.1
576222,"Keats_House",51.5555,-0.167947
576313,"Nine_Elms",51.4818,-0.14437
576407,"Kingsway_Hall",51.5159,-0.1201
576440,"London_Trocadero",51.5103,-0.133889
576649,"Bow_Street_Magistrates'_Court",51.5136,-0.1225
576705,"NESTA",51.5165,-0.108623
576712,"Grant_Museum_of_Zoology_and_Comparative_Anatomy",51.5238,-0.1343
576751,"Queen's_Gallery",51.4998,-0.142409
577186,"Shell_Mex_House",51.5098,-0.12133
577314,"Waterloo_Vase",51.5019,-0.148333
577322,"Vauxhall_Gardens",51.4867,-0.121833
577443,"Ranelagh_Gardens",51.4872,-0.155278
577677,"6_Burlington_Gardens",51.5097,-0.140278
577896,"Wiener_Library",51.5225,-0.145
578020,"Highgate_School",51.5717,-0.1493
578163,"White's",51.5078,-0.14
578701,"Batcave_(club)",51.5134,-0.1326
579138,"British_Library_Sound_Archive",51.5298,-0.1275
579282,"9_Downing_Street",51.5034,-0.127639
580164,"Wellington_Club",51.5017,-0.1625
581625,"Battle_of_Britain_Monument_in_London",51.503,-0.123425
581710,"Trident_Studios",51.5144,-0.1339
581712,"Rutland_House",51.5191,-0.0969458
581775,"India_Office",51.5028,-0.129239
582017,"National_Liberal_Club",51.5063,-0.1237
582353,"Sylvia_Young_Theatre_School",51.5169,-0.1625
582723,"Wellington_Barracks",51.4997,-0.137778
582897,"London_District_(British_Army)",51.5046,-0.1272
582899,"Conway_Hall_Ethical_Society",51.5197,-0.118333
583790,"St_Pancras_Cruising_Club",51.5363,-0.1282
584213,"Liberty_(department_store)",51.5139,-0.1402
584214,"ARTICLE_19",51.5231,-0.108056
584275,"Fabric_(club)",51.5195,-0.102878
584326,"Apple_Boutique",51.5203,-0.156675
584501,"Sea_Life_London_Aquarium",51.5019,-0.118889
584715,"Harringay_Stadium",51.577,-0.0952712
585378,"Scala_(club)",51.5308,-0.1208
585384,"St_Pancras_New_Church",51.5272,-0.130081
585389,"St_Pancras_Old_Church",51.5349,-0.130189
585407,"Rock_Circus",51.5103,-0.134
585916,"Institute_of_Zoology",51.5357,-0.1575
585989,"Albemarle_Club",51.5091,-0.141917
586123,"Albany_(London)",51.5089,-0.138611
586126,"Cumberland_House",51.5058,-0.135278
586148,"Marquee_Club",51.5134,-0.1339
586327,"Sherlock_Holmes_Museum",51.5237,-0.1585
586526,"Euston_Arch",51.5286,-0.133746
586606,"88_Wood_Street",51.5153,-0.095
586741,"Harringay_Arena",51.5763,-0.097697
586898,"Indica_Gallery",51.5074,-0.137737
587170,"London_Lock_Hospital",51.5002,-0.1495
587447,"Fitzroy_Tavern",51.5186,-0.1347
587483,"Savoy_Pier",51.5088,-0.119403
587486,"Bankside_Pier",51.5078,-0.099167
587546,"Francis_Holland_School",51.4917,-0.1539
587710,"Seaford_House",51.4992,-0.151111
587810,"Morley_College",51.498,-0.11019
587867,"Le_Gavroche",51.5108,-0.155
588381,"Hampstead_Ponds",51.563,-0.157
588670,"The_University_Women's_Club",51.5073,-0.1507
589079,"Fitzroy_Square",51.5229,-0.140103
589338,"Rococo_(club)",51.5113,-0.129
589430,"Agar_Town",51.5389,-0.131944
589955,"Exeter_Hall",51.511,-0.121
589963,"Dome_of_Discovery",51.5037,-0.1183
590115,"Metropolitan_Cattle_Market",51.5462,-0.12374
590541,"Brompton_Oratory",51.4972,-0.169722
590960,"Lambeth_Walk",51.4939,-0.11436
591006,"Buxton_Memorial_Fountain",51.4961,-0.124792
591021,"Etcetera_Theatre",51.5406,-0.1444
591443,"Westminster_Chapel",51.4988,-0.1382
591449,"Dover_House",51.5042,-0.126944
591702,"Royal_Agricultural_Hall",51.5356,-0.105688
591788,"Queen_Elizabeth_II_Conference_Centre",51.5005,-0.129
94437,"Municipal_Borough_of_Hornsey",51.5789,-0.122778
94561,"Millbank_Prison",51.4914,-0.128889
94663,"Savile_Club",51.5124,-0.1491
95082,"West_London_Synagogue",51.5153,-0.1621
95303,"Steelyard",51.5114,-0.0905556
95527,"Second_Great_Fire_of_London",51.5157,-0.0921
96078,"Cardinal_Place",51.4969,-0.140556
96082,"Eland_House",51.4982,-0.1425
96186,"St_James's_Hotel_and_Club",51.5061,-0.140278
96330,"Staple_Inn",51.518,-0.111189
96359,"102_Petty_France",51.4998,-0.1345
96618,"White_Conduit_Fields",51.5344,-0.11
97224,"Crown_Court_Church",51.5133,-0.121111
97703,"The_Guards_Museum",51.4997,-0.137778
97865,"Royal_Air_Force_Club",51.5041,-0.1485
98063,"Westminster_Muniments",51.4989,-0.1275
98111,"Schomberg_House",51.5058,-0.135833
98487,"Lower_Holloway",51.55,-0.116667
98604,"Mermaid_Tavern",51.5128,-0.09532
99156,"Royal_Panopticon",51.5104,-0.1294
99212,"Lawrence_Durrell_Collection",51.5304,-0.1281
99248,"Guildhall_Library",51.5164,-0.09
99252,"Starkers!",51.4871,-0.1222
99377,"Nag_Nag_Nag",51.5161,-0.1307
99502,"Jubilee_Walkway",51.5082,-0.1126
99555,"Hannibal_House",51.4944,-0.0997
99681,"Stroud_Green_railway_station",51.5731,-0.1129
99682,"Crouch_End_railway_station",51.5741,-0.12692
99937,"The_Ivy",51.513,-0.128402
99971,"Gieves_&_Hawkes",51.5102,-0.1397
101192,"St_Agnes_Place",51.4818,-0.1078
101377,"Earlham_Street_Market",51.5138,-0.1261
101484,"London_Fire_Brigade",51.5033,-0.09862
101935,"Royal_Academy_of_Music_Museum",51.5233,-0.1521
102678,"HMS_President_(1918)",51.5106,-0.108333
103207,"Chalk_Farm_Road",51.5429,-0.14897
103233,"Jewel_Tower",51.4984,-0.126472
103289,"HMS_Wellington",51.5106,-0.1125
103334,"Museum_of_the_Moving_Image_(London)",51.5067,-0.115
103903,"Market_Estate",51.548,-0.124
104145,"Ossulstone",51.5128,-0.162222
105619,"Borough_Road",51.4991,-0.10118
105625,"St_George's_Circus",51.4986,-0.105
105656,"Southwark_College",51.5033,-0.1058
105736,"Southwark_Bridge_Road",51.5014,-0.09835
105750,"The_Colony_Room",51.5133,-0.1322
105802,"Union_Jack_Club",51.5036,-0.110833
105828,"Bramah_Tea_and_Coffee_Museum",51.505,-0.0947222
105882,"London_Fire_Brigade_Museum",51.5019,-0.0980556
105884,"Vinopolis",51.5067,-0.0925
106131,"Hicks_Hall",51.5208,-0.101667
106354,"UCL_Medical_School",51.5218,-0.1348
106948,"Sketch_(restaurant)",51.5122,-0.141944
108467,"The_Children's_Society",51.5267,-0.11185
108477,"London_School_of_Medicine_for_Women",51.5256,-0.1233
108723,"Riceyman_Steps",51.5272,-0.113889
108790,"Victoria_Miro_Gallery",51.5304,-0.095
109159,"Thorney_Island_(London)",51.4983,-0.128889
109906,"Lisson_Gallery",51.5209,-0.169162
110307,"Anchor_Terrace",51.5068,-0.095
111077,"London_School_of_Musical_Theatre",51.4989,-0.0991
111872,"Centre_for_Recent_Drawing",51.5458,-0.104478
111932,"Royal_Over-Seas_League",51.5061,-0.140833
112743,"South_Bank_Technopark",51.4968,-0.1019
113597,"Inner_London_Crown_Court",51.4982,-0.0967
114968,"BT_Archives",51.518,-0.1165
115551,"St_Luke_Old_Street",51.5252,-0.0940583
115564,"John_Lewis_(department_store)",51.497,-0.14434
115832,"Paul_Mellon_Centre_for_Studies_in_British_Art",51.5189,-0.130108
115928,"Club_Fandango",51.5503,-0.0969444
117069,"Cambridge_House",51.5058,-0.1452
117817,"Lillywhites",51.5095,-0.134263
118766,"Hakkasan",51.5172,-0.13175
118771,"Yauatcha",51.5138,-0.135167
118988,"Horsemonger_Lane_Gaol",51.4977,-0.096
591914,"Municipal_Borough_of_Hornsey",51.5789,-0.122778
592038,"Millbank_Prison",51.4914,-0.128889
592140,"Savile_Club",51.5124,-0.1491
592559,"West_London_Synagogue",51.5153,-0.1621
592780,"Steelyard",51.5114,-0.0905556
593004,"Second_Great_Fire_of_London",51.5157,-0.0921
593555,"Cardinal_Place",51.4969,-0.140556
593559,"Eland_House",51.4982,-0.1425
593663,"St_James's_Hotel_and_Club",51.5061,-0.140278
593807,"Staple_Inn",51.518,-0.111189
593836,"102_Petty_France",51.4998,-0.1345
594095,"White_Conduit_Fields",51.5344,-0.11
594701,"Crown_Court_Church",51.5133,-0.121111
595180,"The_Guards_Museum",51.4997,-0.137778
595342,"Royal_Air_Force_Club",51.5041,-0.1485
595540,"Westminster_Muniments",51.4989,-0.1275
595588,"Schomberg_House",51.5058,-0.135833
595964,"Lower_Holloway",51.55,-0.116667
596081,"Mermaid_Tavern",51.5128,-0.09532
596633,"Royal_Panopticon",51.5104,-0.1294
596689,"Lawrence_Durrell_Collection",51.5304,-0.1281
596725,"Guildhall_Library",51.5164,-0.09
596729,"Starkers!",51.4871,-0.1222
596854,"Nag_Nag_Nag",51.5161,-0.1307
596979,"Jubilee_Walkway",51.5082,-0.1126
597032,"Hannibal_House",51.4944,-0.0997
597158,"Stroud_Green_railway_station",51.5731,-0.1129
597159,"Crouch_End_railway_station",51.5741,-0.12692
597414,"The_Ivy",51.513,-0.128402
597448,"Gieves_&_Hawkes",51.5102,-0.1397
598669,"St_Agnes_Place",51.4818,-0.1078
598854,"Earlham_Street_Market",51.5138,-0.1261
598961,"London_Fire_Brigade",51.5033,-0.09862
599412,"Royal_Academy_of_Music_Museum",51.5233,-0.1521
600155,"HMS_President_(1918)",51.5106,-0.108333
600684,"Chalk_Farm_Road",51.5429,-0.14897
600710,"Jewel_Tower",51.4984,-0.126472
600766,"HMS_Wellington",51.5106,-0.1125
600811,"Museum_of_the_Moving_Image_(London)",51.5067,-0.115
601380,"Market_Estate",51.548,-0.124
601622,"Ossulstone",51.5128,-0.162222
603096,"Borough_Road",51.4991,-0.10118
603102,"St_George's_Circus",51.4986,-0.105
603133,"Southwark_College",51.5033,-0.1058
603213,"Southwark_Bridge_Road",51.5014,-0.09835
603227,"The_Colony_Room",51.5133,-0.1322
603279,"Union_Jack_Club",51.5036,-0.110833
603305,"Bramah_Tea_and_Coffee_Museum",51.505,-0.0947222
603359,"London_Fire_Brigade_Museum",51.5019,-0.0980556
603361,"Vinopolis",51.5067,-0.0925
603608,"Hicks_Hall",51.5208,-0.101667
603831,"UCL_Medical_School",51.5218,-0.1348
604425,"Sketch_(restaurant)",51.5122,-0.141944
605944,"The_Children's_Society",51.5267,-0.11185
605954,"London_School_of_Medicine_for_Women",51.5256,-0.1233
606200,"Riceyman_Steps",51.5272,-0.113889
606267,"Victoria_Miro_Gallery",51.5304,-0.095
606636,"Thorney_Island_(London)",51.4983,-0.128889
607383,"Lisson_Gallery",51.5209,-0.169162
607784,"Anchor_Terrace",51.5068,-0.095
608554,"London_School_of_Musical_Theatre",51.4989,-0.0991
609349,"Centre_for_Recent_Drawing",51.5458,-0.104478
609409,"Royal_Over-Seas_League",51.5061,-0.140833
610220,"South_Bank_Technopark",51.4968,-0.1019
611074,"Inner_London_Crown_Court",51.4982,-0.0967
612445,"BT_Archives",51.518,-0.1165
613028,"St_Luke_Old_Street",51.5252,-0.0940583
613041,"John_Lewis_(department_store)",51.497,-0.14434
613309,"Paul_Mellon_Centre_for_Studies_in_British_Art",51.5189,-0.130108
613405,"Club_Fandango",51.5503,-0.0969444
614546,"Cambridge_House",51.5058,-0.1452
615294,"Lillywhites",51.5095,-0.134263
616193,"Hakkasan",51.5172,-0.13175
616198,"Yauatcha",51.5138,-0.135167
616416,"Horsemonger_Lane_Gaol",51.4977,-0.096
119638,"UCL_Main_Building",51.5248,-0.1336
119645,"Benjamin_Franklin_House",51.5075,-0.125
119786,"British_Library_of_Political_and_Economic_Science",51.5146,-0.115556
120627,"Finsbury_division",51.55,-0.11
120633,"City_and_Liberty_of_Westminster",51.499,-0.128
120733,"House_of_Commons_Library",51.4999,-0.1241
120968,"Ronnie_Scott's_Jazz_Club",51.5135,-0.13155
121165,"Dean_Street",51.5139,-0.132778
121648,"Royal_Wardrobe",51.5126,-0.1009
121691,"Sadie_Coles_HQ",51.5086,-0.1516
122082,"Congress_House",51.5175,-0.128611
122598,"Jerwood_Space",51.5036,-0.0986111
123735,"Hospital_of_St_Thomas_of_Acre",51.5139,-0.0919
123777,"Greater_London_Urban_Area",51.5073,-0.1277
124019,"The_Cartoon_Museum",51.5178,-0.126111
124069,"Hospital_for_Tropical_Diseases",51.5227,-0.1356
124380,"David_Bomberg_House",51.4997,-0.0963
124637,"The_Aquarium_L-13",51.5205,-0.1063
124731,"O2_Academy_Islington",51.5345,-0.1058
125402,"St_Etheldreda's_Church",51.5186,-0.1075
